Date,Customer Search Term,Keyword ID,Keyword Text,Match Type,Ad Group ID,Ad Group Name,Campaign ID,Campaign Name,Campaign Status,Clicks,Cost (*),Impressions,Portfolio Name,1 Day Total Conversions,1 Day Advertised SKU Conversions
45901,,,,,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,7,2.2,249,Picnic Table,0,0
45902,,,,,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,1,Seat belt grabber,0,0
45902,,,,,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,3,Fireplace doors,0,0
45902,,,,,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,6,Fireplace doors,0,0
45902,,,,,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,2,Fireplace doors,0,0
45902,,,,,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,2,0.67,76,Fireplace doors,0,0
45902,,,,,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,4,3.12,413,Fireplace Painting Kit,0,0
45902,,,,,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,0,0.0,41,,0,0
45902,,,,,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,0,0.0,176,Paint roller cover,0,0
45902,,,,,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,3,1.03,109,Fireplace doors,0,0
45902,,,,,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,4,2.82,285,,1,1
45902,,,,,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,4,2.0,443,Paint Roller Kits,0,0
45902,,,,,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,2,1.68,192,Paint Roller Kits,0,0
45902,,,,,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.5,241,Smoke Extractor,1,1
45902,,,,,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,2,1.53,474,Paint roller cover,0,0
45902,,,,,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,3,1.25,177,Seat belt grabber,0,0
45902,,,,,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,3,2.02,300,Picnic Table,0,0
45902,,,,,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,3,1.89,316,Paint Roller Kits,0,0
45902,,,,,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,3,2.55,503,,1,1
45902,,,,,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,4,1.27,339,Picnic Table,0,0
45903,,,,,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,0,Fireplace doors,0,0
45903,,,,,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,1,Fireplace doors,0,0
45903,,,,,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,5,3.169999,321,Fireplace Painting Kit,0,0
45903,,,,,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,0,0.0,25,Fireplace doors,0,0
45903,,,,,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,21,Fireplace doors,0,0
45903,,,,,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,2,0.98,103,Fireplace doors,0,0
45903,,,,,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,1,0.51,342,,0,0
45903,,,,,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,1,0.5,18,,1,1
45903,,,,,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,3,1.5,366,Paint Roller Kits,0,0
45903,,,,,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.5,226,Paint roller cover,0,0
45903,,,,,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,1,1.0,268,Smoke Extractor,0,0
45903,,,,,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.75,586,Paint roller cover,0,0
45903,,,,,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,2,1.58,853,Paint Roller Kits,0,0
45903,,,,,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,3,2.14,203,Paint Roller Kits,1,1
45903,,,,,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,3,2.25,470,,1,1
45903,,,,,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,3,2.24,492,Picnic Table,0,0
45903,,,,,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,4,1.84,106,Seat belt grabber,1,1
45903,,,,,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,5,2.17,305,Picnic Table,0,0
45904,,,,,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,0,0.0,29,Fireplace Painting Kit,0,0
45904,,,,,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,1,Fireplace doors,0,0
45904,,,,,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,0,0.0,12,Paint Roller Kits,0,0
45904,,,,,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,2,Fireplace doors,0,0
45904,,,,,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,0,0.0,4,,0,0
45904,,,,,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,0,0.0,4,Fireplace doors,0,0
45904,,,,,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,0,0.0,22,Fireplace doors,0,0
45904,,,,,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,0,0.0,18,,0,0
45904,,,,,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,0,0.0,9,Paint roller cover,0,0
45904,,,,,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,0,0.0,13,Seat belt grabber,0,0
45904,,,,,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,0,0.0,27,Paint roller cover,0,0
45904,,,,,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,0,0.0,33,Smoke Extractor,0,0
45904,,,,,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,0,0.0,91,Picnic Table,0,0
45904,,,,,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,1,0.84,39,Paint Roller Kits,0,0
45904,,,,,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.81,85,Paint Roller Kits,0,0
45904,,,,,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,2,1.5,197,Picnic Table,0,0
45904,,,,,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,3,2.25,131,,0,0
45901,fireplace doors for fmi model 3601,80582543161077,+fmi +fireplace +doors,BROAD,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,1,0.2,1,Fireplace doors,0,0
45901,foldable picnic table,357708848345911,+picnic +foldable +table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.25,1,Picnic Table,0,0
45901,b0018avtjc,412206056289203,substitutes,TARGETING_EXPRESSION_PREDEFINED,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,1,0.42,1,Paint Roller Kits,0,0
45901,18 inch roller kit,332838813528827,+18 +inch +roller +kit,BROAD,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,1,Paint Roller Kits,0,0
45901,seat belt reacher for elderly people,97394454308750,+seat +belt +reacher,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.56,1,Seat belt grabber,0,0
45901,18 inch paint roller 3/8 nap with pole,326793155246649,loose-match,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,1,Paint Roller Kits,0,0
45901,adjustment poles for painting,326793155246649,loose-match,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,1,Paint Roller Kits,0,0
45901,b0ffgrrr6z,396699657220434,substitutes,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,1,Paint Roller Kits,0,0
45901,smoke deodorizer spray for wood,401915440849753,loose-match,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,1,,1,1
45901,picnic table portable,316368159473804,+portable +picnic +table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.43,2,Picnic Table,0,0
45901,picnic tables,331948947324397,folding picnic table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.5,2,Picnic Table,0,0
45901,3 inch trim roller,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.75,2,Paint roller cover,0,0
45901,b00wv7sp5m,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,2,,0,0
45901,paint stick roller with fill tube,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,3,Paint Roller Kits,0,0
45901,smoke eaters for cigarette smoke,304436756858019,smoke eaters for cigarette smoke,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,1,0.74,3,Smoke Extractor,0,0
45901,low wooden table for picnic,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,4,Picnic Table,0,0
45901,b0bw4csf44,412206056289203,substitutes,TARGETING_EXPRESSION_PREDEFINED,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,1,0.84,4,Paint Roller Kits,0,0
45901,b07r43sjsv,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,1.05,5,,1,1
45901,heatilator fireplace glass doors custom,168934578822875,+heatilator +fireplace +glass +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.45,7,Fireplace doors,0,0
45901,purdy 18 inch roller kit,332838813528827,+18 +inch +roller +kit,BROAD,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,9,Paint Roller Kits,0,0
45901,b009u5bd8e,396699657220434,substitutes,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,10,Paint Roller Kits,0,0
45901,low picnic table portable,316368159473804,+portable +picnic +table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.41,11,Picnic Table,0,0
45901,heatilator fireplace glass doors,168934578822875,+heatilator +fireplace +glass +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.5,12,Fireplace doors,0,0
45901,roller cover 4 inch trim 3/8 nap,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.78,13,Paint roller cover,0,0
45901,folding picnic table,536133225961669,folding picnic table,EXACT,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.12,15,Picnic Table,0,0
45901,superior fireplaces fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.5,20,Fireplace doors,0,0
45901,majestic fireplace glass doors,500580599516287,majestic fireplace glass doors,PHRASE,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,1,0.08,23,Fireplace doors,0,0
45901,seat belt grabber for seniors,140246648303326,+seat +belt +grabber,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.56,25,Seat belt grabber,0,0
45901,superior fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.5,30,Fireplace doors,0,0
45901,low picnic table,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,31,Picnic Table,0,0
45901,brick fireplace paint kit,546892118977341,+brick +paint +kit,BROAD,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,1.0,32,Fireplace Painting Kit,0,0
45901,camping table foldable,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,34,Picnic Table,0,0
45901,heatilator fireplace doors,216071112087233,+heatilator +fireplace +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.5,36,Fireplace doors,0,0
45901,18 paint roller kit,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,50,Paint Roller Kits,0,0
45901,brick paint kit,546892118977341,+brick +paint +kit,BROAD,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,1.0,63,Fireplace Painting Kit,0,0
45901,smoke odor eliminator,371554855635513,smoke odor eliminator,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,1,1.5,91,Smoke Extractor,0,0
45901,seatbelt extender,533097199294472,seatbelt extender,EXACT,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,1,0.75,205,,0,0
45901,boho picnic table,460535592267786,boho picnic table,EXACT,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,2,0.49,4,Picnic Table,0,0
45901,fireplace makeover kits,508779402148054,fireplace makeover kits,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,2,1.11,36,Fireplace Painting Kit,0,0
45901,fireplace paint,343722306482676,fireplace paint,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,3,2.08,679,Fireplace Painting Kit,0,0
45902,grab & pull seat belt reacher,97394454308750,+seat +belt +reacher,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.56,1,Seat belt grabber,0,0
45902,flexible paint long roller ￼,326793155246649,loose-match,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,1,Paint Roller Kits,0,0
45902,b07ddmd4y2,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,1,,0,0
45902,vent cleaning service,401915440849753,loose-match,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,1,,0,0
45902,18 inch rollers for painting,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,2,Paint Roller Kits,0,0
45902,b076mkmsfs,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,1.05,2,,1,1
45902,extendable paint roller,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,5,Paint Roller Kits,0,0
45902,b0bw4csf44,396699657220434,substitutes,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,6,Paint Roller Kits,0,0
45902,boho picnic table,460535592267786,boho picnic table,EXACT,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.25,7,Picnic Table,0,0
45902,heatilator replacement doors,53119457344855,+heatilator +replacement +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.05,9,Fireplace doors,0,0
45902,low table for picnic,331948947324397,folding picnic table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.17,14,Picnic Table,0,0
45902,picnic table,331948947324397,folding picnic table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.5,15,Picnic Table,0,0
45902,18 paint roller kit,542168944705082,close-match,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,15,Paint Roller Kits,0,0
45902,picnic table,444496951224952,picnic table,EXACT,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.35,16,Picnic Table,0,0
45902,picnic table,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,20,Picnic Table,0,0
45902,brick paint kit,546892118977341,+brick +paint +kit,BROAD,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,1.0,75,Fireplace Painting Kit,0,0
45902,b0dp7v8wjs,412206056289203,substitutes,TARGETING_EXPRESSION_PREDEFINED,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,2,1.68,3,Paint Roller Kits,0,0
45902,3 inch paint roller covers,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,2,1.53,13,Paint roller cover,0,0
45902,low picnic table,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,2,1.27,33,Picnic Table,0,0
45902,seat belt grabber for seniors,140246648303326,+seat +belt +grabber,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,2,0.69,38,Seat belt grabber,0,0
45902,heatilator fireplace doors,216071112087233,+heatilator +fireplace +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,2,0.98,40,Fireplace doors,0,0
45902,18 paint roller kit,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,2,1.0,45,Paint Roller Kits,0,0
45902,superior fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,2,0.67,62,Fireplace doors,0,0
45902,smoke odor eliminator,371554855635513,smoke odor eliminator,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.5,176,Smoke Extractor,1,1
45902,fireplace paint,343722306482676,fireplace paint,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,3,2.12,263,Fireplace Painting Kit,0,0
45902,seatbelt extender,533097199294472,seatbelt extender,EXACT,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,4,2.82,175,,1,1
45903,asphalt driveway sealer roller kit 18 inch,332838813528827,+18 +inch +roller +kit,BROAD,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,1,Paint Roller Kits,0,0
